date,state,location,fuel_type,price_cpl
2025-12-20,TAS,Hobart,ulp91,161.2
2025-12-20,VIC,Geelong,diesel,156.0
2025-12-20,VIC,Geelong,p95,163.1
2025-12-20,VIC,Geelong,p98,177.7
2025-12-20,VIC,Geelong,ulp91,154.7
2025-12-20,VIC,Melbourne,diesel,156.0
2025-12-20,VIC,Melbourne,e10,155.8
2025-12-20,VIC,Melbourne,p95,163.1
2025-12-20,VIC,Melbourne,p98,177.7
2025-12-20,VIC,Melbourne,ulp91,154.7
2025-12-20,WA,Broome,diesel,187.9
2025-12-20,WA,Broome,p95,210.4
2025-12-20,WA,Broome,ulp91,200.1
2025-12-20,WA,Cocos Island,diesel,207.7
2025-12-20,WA,Cocos Island,p95,373.4
2025-12-20,WA,Dampier,diesel,177.8
2025-12-20,WA,Esperance,diesel,160.7
2025-12-20,WA,King Bay,diesel,177.8
2025-12-20,WA,Perth,diesel,156.9
2025-12-20,WA,Perth,p95,169.1
2025-12-20,WA,Perth,p98,183.5
2025-12-20,WA,Perth,ulp91,156.5
2025-12-20,WA,Port Hedland,diesel,185.3
2025-12-20,WA,Port Hedland,ulp91,183.5
2025-12-23,NSW,Newcastle,diesel,156.5
2025-12-23,NSW,Sydney,diesel,156.4
2025-12-23,NSW,Sydney,e10,156.7
2025-12-23,NSW,Sydney,p95,164.8
2025-12-23,NSW,Sydney,p98,179.0
2025-12-23,NSW,Sydney,ulp91,156.3
2025-12-23,NT,Darwin,diesel,162.7
2025-12-23,NT,Darwin,p95,170.6
2025-12-23,NT,Darwin,ulp91,160.9
2025-12-23,QLD,Brisbane,b5,163.9
2025-12-23,QLD,Brisbane,diesel,155.2
2025-12-23,QLD,Brisbane,e10,155.7
2025-12-23,QLD,Brisbane,p95,163.0
2025-12-23,QLD,Brisbane,p98,177.3
2025-12-23,QLD,Brisbane,ulp91,154.5
2025-12-23,QLD,Cairns,diesel,160.7
2025-12-23,QLD,Cairns,p95,175.3
2025-12-23,QLD,Cairns,ulp91,160.9
2025-12-23,QLD,Gladstone,diesel,159.0
2025-12-23,QLD,Gladstone,p95,168.9
2025-12-23,QLD,Gladstone,ulp91,160.3
2025-12-23,QLD,Mackay,diesel,159.1
2025-12-23,QLD,Mackay,ulp91,160.9
2025-12-23,QLD,Townsville,diesel,160.2
2025-12-23,QLD,Townsville,p95,170.5
2025-12-23,QLD,Townsville,p98,187.7
2025-12-23,QLD,Townsville,ulp91,160.2
2025-12-23,QLD,Weipa,diesel,169.9
2025-12-23,QLD,Weipa,ulp91,183.2
2025-12-23,SA,Adelaide,diesel,157.5
2025-12-23,SA,Adelaide,e10,157.4
2025-12-23,SA,Adelaide,p95,165.5
2025-12-23,SA,Adelaide,p98,180.8
2025-12-23,SA,Adelaide,ulp91,155.6
2025-12-23,SA,Port Lincoln,diesel,164.6
2025-12-23,SA,Port Lincoln,p98,189.9
2025-12-23,SA,Port Lincoln,ulp91,161.9
2025-12-23,TAS,Devonport,diesel,163.2
2025-12-23,TAS,Devonport,p95,171.2
2025-12-23,TAS,Devonport,ulp91,160.1
2025-12-23,TAS,Hobart,diesel,162.5
2025-12-23,TAS,Hobart,p95,171.2
2025-12-23,TAS,Hobart,p98,187.2
2025-12-23,TAS,Hobart,ulp91,160.2
2025-12-23,VIC,Geelong,diesel,155.5
2025-12-23,VIC,Geelong,p95,162.2
2025-12-23,VIC,Geelong,p98,176.8
2025-12-23,VIC,Geelong,ulp91,153.7
2025-12-23,VIC,Melbourne,diesel,155.5
2025-12-23,VIC,Melbourne,e10,154.8
2025-12-23,VIC,Melbourne,p95,162.2
2025-12-23,VIC,Melbourne,p98,176.8
2025-12-23,VIC,Melbourne,ulp91,153.7
2025-12-23,WA,Broome,diesel,187.4
2025-12-23,WA,Broome,p95,209.3
2025-12-23,WA,Broome,ulp91,198.9
2025-12-23,WA,Cocos Island,diesel,207.3
2025-12-23,WA,Cocos Island,p95,372.6
2025-12-23,WA,Dampier,diesel,177.4
2025-12-23,WA,Esperance,diesel,160.2
2025-12-23,WA,King Bay,diesel,177.4
2025-12-23,WA,Perth,diesel,156.5
2025-12-23,WA,Perth,p95,168.2
2025-12-23,WA,Perth,p98,182.6
2025-12-23,WA,Perth,ulp91,155.5
2025-12-23,WA,Port Hedland,diesel,184.8
2025-12-23,WA,Port Hedland,ulp91,182.4
2025-12-24,NSW,Newcastle,diesel,155.7
2025-12-24,NSW,Sydney,diesel,155.7
2025-12-24,NSW,Sydney,e10,155.6
2025-12-24,NSW,Sydney,p95,163.8
2025-12-24,NSW,Sydney,p98,177.9
2025-12-24,NSW,Sydney,ulp91,155.1
2025-12-24,NT,Darwin,diesel,161.9
2025-12-24,NT,Darwin,p95,169.5
2025-12-24,NT,Darwin,ulp91,159.8
2025-12-24,QLD,Brisbane,b5,163.2
2025-12-24,QLD,Brisbane,diesel,154.4
2025-12-24,QLD,Brisbane,e10,154.6
2025-12-24,QLD,Brisbane,p95,161.9
2025-12-24,QLD,Brisbane,p98,176.3
2025-12-24,QLD,Brisbane,ulp91,153.4
2025-12-24,QLD,Cairns,diesel,159.9
2025-12-24,QLD,Cairns,p95,174.3
2025-12-24,QLD,Cairns,ulp91,159.7
2025-12-24,QLD,Gladstone,diesel,158.2
2025-12-24,QLD,Gladstone,p95,167.8
2025-12-24,QLD,Gladstone,ulp91,159.1
2025-12-24,QLD,Mackay,diesel,158.4
2025-12-24,QLD,Mackay,ulp91,159.7
2025-12-24,QLD,Townsville,diesel,159.4
2025-12-24,QLD,Townsville,p95,169.5
2025-12-24,QLD,Townsville,p98,186.6
2025-12-24,QLD,Townsville,ulp91,159.1
2025-12-24,QLD,Weipa,diesel,169.1
2025-12-24,QLD,Weipa,ulp91,182.1
2025-12-24,SA,Adelaide,diesel,156.8
2025-12-24,SA,Adelaide,e10,156.3
2025-12-24,SA,Adelaide,p95,164.4
2025-12-24,SA,Adelaide,p98,179.7
2025-12-24,SA,Adelaide,ulp91,154.5
2025-12-24,SA,Port Lincoln,diesel,163.8
2025-12-24,SA,Port Lincoln,p98,188.9
2025-12-24,SA,Port Lincoln,ulp91,160.8
2025-12-24,TAS,Devonport,diesel,162.4
2025-12-24,TAS,Devonport,p95,170.1
2025-12-24,TAS,Devonport,ulp91,159.0
2025-12-24,TAS,Hobart,diesel,161.7
2025-12-24,TAS,Hobart,p95,170.2
2025-12-24,TAS,Hobart,p98,186.2
2025-12-24,TAS,Hobart,ulp91,159.1
2025-12-24,VIC,Geelong,diesel,154.8
2025-12-24,VIC,Geelong,p95,161.1
2025-12-24,VIC,Geelong,p98,175.8
2025-12-24,VIC,Geelong,ulp91,152.5
2025-12-24,VIC,Melbourne,diesel,154.8
2025-12-24,VIC,Melbourne,e10,153.7
2025-12-24,VIC,Melbourne,p95,161.1
2025-12-24,VIC,Melbourne,p98,175.8
2025-12-24,VIC,Melbourne,ulp91,152.5
2025-12-24,WA,Broome,diesel,186.6
2025-12-24,WA,Broome,p95,207.9
2025-12-24,WA,Broome,ulp91,197.5
2025-12-24,WA,Cocos Island,diesel,206.7
2025-12-24,WA,Cocos Island,p95,371.6
2025-12-24,WA,Dampier,diesel,176.7
2025-12-24,WA,Esperance,diesel,159.5
2025-12-24,WA,King Bay,diesel,176.7
2025-12-24,WA,Perth,diesel,155.8
2025-12-24,WA,Perth,p95,167.1
2025-12-24,WA,Perth,p98,181.6
2025-12-24,WA,Perth,ulp91,154.4
2025-12-24,WA,Port Hedland,diesel,184.1
2025-12-24,WA,Port Hedland,ulp91,181.1
2025-12-25,NSW,Newcastle,diesel,155.2
2025-12-25,NSW,Sydney,diesel,155.1
2025-12-25,NSW,Sydney,e10,154.8
2025-12-25,NSW,Sydney,p95,162.9
2025-12-25,NSW,Sydney,p98,177.0
2025-12-25,NSW,Sydney,ulp91,154.3
2025-12-25,NT,Darwin,diesel,161.5
2025-12-25,NT,Darwin,p95,168.7
2025-12-25,NT,Darwin,ulp91,158.9
2025-12-25,QLD,Brisbane,b5,162.7
2025-12-25,QLD,Brisbane,diesel,153.9
2025-12-25,QLD,Brisbane,e10,153.7
2025-12-25,QLD,Brisbane,p95,161.0
2025-12-25,QLD,Brisbane,p98,175.4
2025-12-25,QLD,Brisbane,ulp91,152.6
2025-12-25,QLD,Cairns,diesel,159.4
2025-12-25,QLD,Cairns,p95,173.3
2025-12-25,QLD,Cairns,ulp91,158.9
2025-12-25,QLD,Gladstone,diesel,157.7
2025-12-25,QLD,Gladstone,p95,166.9
2025-12-25,QLD,Gladstone,ulp91,158.3
2025-12-25,QLD,Mackay,diesel,157.9
2025-12-25,QLD,Mackay,ulp91,158.9
2025-12-25,QLD,Townsville,diesel,158.9
2025-12-25,QLD,Townsville,p95,168.5
2025-12-25,QLD,Townsville,p98,185.7
2025-12-25,QLD,Townsville,ulp91,158.2
2025-12-25,QLD,Weipa,diesel,168.5
2025-12-25,QLD,Weipa,ulp91,181.2
2025-12-25,SA,Adelaide,diesel,156.2
2025-12-25,SA,Adelaide,e10,155.4
2025-12-25,SA,Adelaide,p95,163.5
2025-12-25,SA,Adelaide,p98,178.8
2025-12-25,SA,Adelaide,ulp91,153.6
2025-12-25,SA,Port Lincoln,diesel,163.2
2025-12-25,SA,Port Lincoln,p98,188.0
2025-12-25,SA,Port Lincoln,ulp91,159.9
2025-12-25,TAS,Devonport,diesel,161.9
2025-12-25,TAS,Devonport,p95,169.2
2025-12-25,TAS,Devonport,ulp91,158.1
2025-12-25,TAS,Hobart,diesel,161.2
2025-12-25,TAS,Hobart,p95,169.2
2025-12-25,TAS,Hobart,p98,185.2
2025-12-25,TAS,Hobart,ulp91,158.2
2025-12-25,VIC,Geelong,diesel,154.3
2025-12-25,VIC,Geelong,p95,160.2
2025-12-25,VIC,Geelong,p98,174.8
2025-12-25,VIC,Geelong,ulp91,151.7
2025-12-25,VIC,Melbourne,diesel,154.3
2025-12-25,VIC,Melbourne,e10,152.9
2025-12-25,VIC,Melbourne,p95,160.2
2025-12-25,VIC,Melbourne,p98,174.8
2025-12-25,VIC,Melbourne,ulp91,151.7
2025-12-25,WA,Broome,diesel,186.1
2025-12-25,WA,Broome,p95,206.7
2025-12-25,WA,Broome,ulp91,196.3
2025-12-25,WA,Cocos Island,diesel,206.2
2025-12-25,WA,Cocos Island,p95,370.8
2025-12-25,WA,Dampier,diesel,176.2
2025-12-25,WA,Esperance,diesel,159.0
2025-12-25,WA,King Bay,diesel,176.2
2025-12-25,WA,Perth,diesel,155.3
2025-12-25,WA,Perth,p95,166.2
2025-12-25,WA,Perth,p98,180.7
2025-12-25,WA,Perth,ulp91,153.6
2025-12-25,WA,Port Hedland,diesel,183.6
2025-12-25,WA,Port Hedland,ulp91,180.0
2025-12-26,NSW,Newcastle,diesel,155.1
2025-12-26,NSW,Sydney,diesel,154.9
2025-12-26,NSW,Sydney,e10,154.4
2025-12-26,NSW,Sydney,p95,162.4
2025-12-26,NSW,Sydney,p98,176.5
2025-12-26,NSW,Sydney,ulp91,153.9
2025-12-26,NT,Darwin,diesel,161.3
2025-12-26,NT,Darwin,p95,168.2
2025-12-26,NT,Darwin,ulp91,158.6
2025-12-26,QLD,Brisbane,b5,162.5
2025-12-26,QLD,Brisbane,diesel,153.8
2025-12-26,QLD,Brisbane,e10,153.3
2025-12-26,QLD,Brisbane,p95,160.6
2025-12-26,QLD,Brisbane,p98,174.9
2025-12-26,QLD,Brisbane,ulp91,152.2
2025-12-26,QLD,Cairns,diesel,159.2
2025-12-26,QLD,Cairns,p95,172.9
2025-12-26,QLD,Cairns,ulp91,158.5
2025-12-26,QLD,Gladstone,diesel,157.5
2025-12-26,QLD,Gladstone,p95,166.5
2025-12-26,QLD,Gladstone,ulp91,157.9
2025-12-26,QLD,Mackay,diesel,157.7
2025-12-26,QLD,Mackay,ulp91,158.5
2025-12-26,QLD,Townsville,diesel,158.7
2025-12-26,QLD,Townsville,p95,168.1
2025-12-26,QLD,Townsville,p98,185.2
2025-12-26,QLD,Townsville,ulp91,157.8
2025-12-26,QLD,Weipa,diesel,168.3
2025-12-26,QLD,Weipa,ulp91,180.8
2025-12-26,SA,Adelaide,diesel,156.1
2025-12-26,SA,Adelaide,e10,155.1
2025-12-26,SA,Adelaide,p95,163.0
2025-12-26,SA,Adelaide,p98,178.3
2025-12-26,SA,Adelaide,ulp91,153.2
2025-12-26,SA,Port Lincoln,diesel,163.0
2025-12-26,SA,Port Lincoln,p98,187.5
2025-12-26,SA,Port Lincoln,ulp91,159.5
2025-12-26,TAS,Devonport,diesel,161.7
2025-12-26,TAS,Devonport,p95,168.7
2025-12-26,TAS,Devonport,ulp91,157.7
2025-12-26,TAS,Hobart,diesel,161.0
2025-12-26,TAS,Hobart,p95,168.8
2025-12-26,TAS,Hobart,p98,184.8
2025-12-26,TAS,Hobart,ulp91,157.8
2025-12-26,VIC,Geelong,diesel,154.1
2025-12-26,VIC,Geelong,p95,159.7
2025-12-26,VIC,Geelong,p98,174.4
2025-12-26,VIC,Geelong,ulp91,151.3
2025-12-26,VIC,Melbourne,diesel,154.1
2025-12-26,VIC,Melbourne,e10,152.5
2025-12-26,VIC,Melbourne,p95,159.7
2025-12-26,VIC,Melbourne,p98,174.4
2025-12-26,VIC,Melbourne,ulp91,151.3
2025-12-26,WA,Broome,diesel,185.8
2025-12-26,WA,Broome,p95,205.9
2025-12-26,WA,Broome,ulp91,195.6
2025-12-26,WA,Cocos Island,diesel,206.1
2025-12-26,WA,Cocos Island,p95,370.4
2025-12-26,WA,Dampier,diesel,176.0
2025-12-26,WA,Esperance,diesel,158.8
2025-12-26,WA,King Bay,diesel,176.0
2025-12-26,WA,Perth,diesel,155.2
2025-12-26,WA,Perth,p95,165.8
2025-12-26,WA,Perth,p98,180.3
2025-12-26,WA,Perth,ulp91,153.2
2025-12-26,WA,Port Hedland,diesel,183.4
2025-12-26,WA,Port Hedland,ulp91,179.5
2025-12-27,NSW,Newcastle,diesel,155.1
2025-12-27,NSW,Sydney,diesel,155.0
2025-12-27,NSW,Sydney,e10,154.1
2025-12-27,NSW,Sydney,p95,162.1
2025-12-27,NSW,Sydney,p98,176.2
2025-12-27,NSW,Sydney,ulp91,153.6
2025-12-27,NT,Darwin,diesel,161.4
2025-12-27,NT,Darwin,p95,167.9
2025-12-27,NT,Darwin,ulp91,158.3
2025-12-27,QLD,Brisbane,b5,162.6
2025-12-27,QLD,Brisbane,diesel,153.8
2025-12-27,QLD,Brisbane,e10,153.1
2025-12-27,QLD,Brisbane,p95,160.2
2025-12-27,QLD,Brisbane,p98,174.6
2025-12-27,QLD,Brisbane,ulp91,151.9
2025-12-27,QLD,Cairns,diesel,159.3
2025-12-27,QLD,Cairns,p95,172.5
2025-12-27,QLD,Cairns,ulp91,158.2
2025-12-27,QLD,Gladstone,diesel,157.6
2025-12-27,QLD,Gladstone,p95,166.1
2025-12-27,QLD,Gladstone,ulp91,157.6
2025-12-27,QLD,Mackay,diesel,157.8
2025-12-27,QLD,Mackay,ulp91,158.2
2025-12-27,QLD,Townsville,diesel,158.8
2025-12-27,QLD,Townsville,p95,167.7
2025-12-27,QLD,Townsville,p98,184.9
2025-12-27,QLD,Townsville,ulp91,157.5
2025-12-27,QLD,Weipa,diesel,168.3
2025-12-27,QLD,Weipa,ulp91,180.4
2025-12-27,SA,Adelaide,diesel,156.1
2025-12-27,SA,Adelaide,e10,154.8
2025-12-27,SA,Adelaide,p95,162.7
2025-12-27,SA,Adelaide,p98,178.0
2025-12-27,SA,Adelaide,ulp91,153.0
2025-12-27,SA,Port Lincoln,diesel,163.1
2025-12-27,SA,Port Lincoln,p98,187.2
2025-12-27,SA,Port Lincoln,ulp91,159.2
2025-12-27,TAS,Devonport,diesel,161.7
2025-12-27,TAS,Devonport,p95,168.4
2025-12-27,TAS,Devonport,ulp91,157.4
2025-12-27,TAS,Hobart,diesel,161.0
2025-12-27,TAS,Hobart,p95,168.4
2025-12-27,TAS,Hobart,p98,184.4
2025-12-27,TAS,Hobart,ulp91,157.5
2025-12-27,VIC,Geelong,diesel,154.2
2025-12-27,VIC,Geelong,p95,159.4
2025-12-27,VIC,Geelong,p98,174.0
2025-12-27,VIC,Geelong,ulp91,151.0
2025-12-27,VIC,Melbourne,diesel,154.2
2025-12-27,VIC,Melbourne,e10,152.2
2025-12-27,VIC,Melbourne,p95,159.4
2025-12-27,VIC,Melbourne,p98,174.0
2025-12-27,VIC,Melbourne,ulp91,151.0
2025-12-27,WA,Broome,diesel,185.9
2025-12-27,WA,Broome,p95,205.3
2025-12-27,WA,Broome,ulp91,195.1
2025-12-27,WA,Cocos Island,diesel,206.2
2025-12-27,WA,Cocos Island,p95,370.1
2025-12-27,WA,Dampier,diesel,176.1
2025-12-27,WA,Esperance,diesel,158.9
2025-12-27,WA,King Bay,diesel,176.1
2025-12-27,WA,Perth,diesel,155.2
2025-12-27,WA,Perth,p95,165.5
2025-12-27,WA,Perth,p98,179.9
2025-12-27,WA,Perth,ulp91,153.0
2025-12-27,WA,Port Hedland,diesel,183.5
2025-12-27,WA,Port Hedland,ulp91,179.0
2025-12-30,NSW,Newcastle,diesel,155.0
2025-12-30,NSW,Sydney,diesel,154.9
2025-12-30,NSW,Sydney,e10,153.8
2025-12-30,NSW,Sydney,p95,161.7
2025-12-30,NSW,Sydney,p98,175.8
2025-12-30,NSW,Sydney,ulp91,153.3
2025-12-30,NT,Darwin,diesel,161.3
2025-12-30,NT,Darwin,p95,167.6
2025-12-30,NT,Darwin,ulp91,158.0
2025-12-30,QLD,Brisbane,b5,162.5
2025-12-30,QLD,Brisbane,diesel,153.7
2025-12-30,QLD,Brisbane,e10,152.8
2025-12-30,QLD,Brisbane,p95,159.9
2025-12-30,QLD,Brisbane,p98,174.2
2025-12-30,QLD,Brisbane,ulp91,151.6
2025-12-30,QLD,Cairns,diesel,159.2
2025-12-30,QLD,Cairns,p95,172.2
2025-12-30,QLD,Cairns,ulp91,157.9
2025-12-30,QLD,Gladstone,diesel,157.4
2025-12-30,QLD,Gladstone,p95,165.7
2025-12-30,QLD,Gladstone,ulp91,157.3
2025-12-30,QLD,Mackay,diesel,157.6
2025-12-30,QLD,Mackay,ulp91,157.8
2025-12-30,QLD,Townsville,diesel,158.7
2025-12-30,QLD,Townsville,p95,167.3
2025-12-30,QLD,Townsville,p98,184.4
2025-12-30,QLD,Townsville,ulp91,157.2
2025-12-30,QLD,Weipa,diesel,168.2
2025-12-30,QLD,Weipa,ulp91,180.1
2025-12-30,SA,Adelaide,diesel,156.0
2025-12-30,SA,Adelaide,e10,154.4
2025-12-30,SA,Adelaide,p95,162.3
2025-12-30,SA,Adelaide,p98,177.6
2025-12-30,SA,Adelaide,ulp91,152.6
2025-12-30,SA,Port Lincoln,diesel,162.9
2025-12-30,SA,Port Lincoln,p98,186.8
2025-12-30,SA,Port Lincoln,ulp91,158.9
2025-12-30,TAS,Devonport,diesel,161.6
2025-12-30,TAS,Devonport,p95,168.0
2025-12-30,TAS,Devonport,ulp91,157.1
2025-12-30,TAS,Hobart,diesel,160.9
2025-12-30,TAS,Hobart,p95,168.1
2025-12-30,TAS,Hobart,p98,184.0
2025-12-30,TAS,Hobart,ulp91,157.2
2025-12-30,VIC,Geelong,diesel,154.0
2025-12-30,VIC,Geelong,p95,159.0
2025-12-30,VIC,Geelong,p98,173.7
2025-12-30,VIC,Geelong,ulp91,150.7
2025-12-30,VIC,Melbourne,diesel,154.0
2025-12-30,VIC,Melbourne,e10,151.9
2025-12-30,VIC,Melbourne,p95,159.0
2025-12-30,VIC,Melbourne,p98,173.7
2025-12-30,VIC,Melbourne,ulp91,150.7
2025-12-30,WA,Broome,diesel,185.7
2025-12-30,WA,Broome,p95,204.8
2025-12-30,WA,Broome,ulp91,194.6
2025-12-30,WA,Cocos Island,diesel,206.1
2025-12-30,WA,Cocos Island,p95,369.8
2025-12-30,WA,Dampier,diesel,176.0
2025-12-30,WA,Esperance,diesel,158.8
2025-12-30,WA,King Bay,diesel,176.0
2025-12-30,WA,Perth,diesel,155.1
2025-12-30,WA,Perth,p95,165.1
2025-12-30,WA,Perth,p98,179.6
2025-12-30,WA,Perth,ulp91,152.7
2025-12-30,WA,Port Hedland,diesel,183.4
2025-12-30,WA,Port Hedland,ulp91,178.6
2025-12-31,NSW,Newcastle,diesel,155.1
2025-12-31,NSW,Sydney,diesel,154.9
2025-12-31,NSW,Sydney,e10,153.7
2025-12-31,NSW,Sydney,p95,161.7
2025-12-31,NSW,Sydney,p98,175.8
2025-12-31,NSW,Sydney,ulp91,153.2
2025-12-31,NT,Darwin,diesel,161.3
2025-12-31,NT,Darwin,p95,167.6
2025-12-31,NT,Darwin,ulp91,157.9
2025-12-31,QLD,Brisbane,b5,162.6
2025-12-31,QLD,Brisbane,diesel,153.8
2025-12-31,QLD,Brisbane,e10,152.7
2025-12-31,QLD,Brisbane,p95,159.9
2025-12-31,QLD,Brisbane,p98,174.2
2025-12-31,QLD,Brisbane,ulp91,151.5
2025-12-31,QLD,Cairns,diesel,159.2
2025-12-31,QLD,Cairns,p95,172.1
2025-12-31,QLD,Cairns,ulp91,157.8
2025-12-31,QLD,Gladstone,diesel,157.5
2025-12-31,QLD,Gladstone,p95,165.7
2025-12-31,QLD,Gladstone,ulp91,157.2
2025-12-31,QLD,Mackay,diesel,157.7
2025-12-31,QLD,Mackay,ulp91,157.8
2025-12-31,QLD,Townsville,diesel,158.7
2025-12-31,QLD,Townsville,p95,167.3
2025-12-31,QLD,Townsville,p98,184.4
2025-12-31,QLD,Townsville,ulp91,157.1
2025-12-31,QLD,Weipa,diesel,168.2
2025-12-31,QLD,Weipa,ulp91,180.0
2025-12-31,SA,Adelaide,diesel,156.0
2025-12-31,SA,Adelaide,e10,154.4
2025-12-31,SA,Adelaide,p95,162.3
2025-12-31,SA,Adelaide,p98,177.6
2025-12-31,SA,Adelaide,ulp91,152.6
2025-12-31,SA,Port Lincoln,diesel,163.0
2025-12-31,SA,Port Lincoln,p98,186.7
2025-12-31,SA,Port Lincoln,ulp91,158.8
2025-12-31,TAS,Devonport,diesel,161.6
2025-12-31,TAS,Devonport,p95,168.0
2025-12-31,TAS,Devonport,ulp91,157.0
2025-12-31,TAS,Hobart,diesel,160.9
2025-12-31,TAS,Hobart,p95,168.1
2025-12-31,TAS,Hobart,p98,184.0
2025-12-31,TAS,Hobart,ulp91,157.1
2025-12-31,VIC,Geelong,diesel,154.1
2025-12-31,VIC,Geelong,p95,159.0
2025-12-31,VIC,Geelong,p98,173.6
2025-12-31,VIC,Geelong,ulp91,150.6
2025-12-31,VIC,Melbourne,diesel,154.1
2025-12-31,VIC,Melbourne,e10,151.9
2025-12-31,VIC,Melbourne,p95,159.0
2025-12-31,VIC,Melbourne,p98,173.6
2025-12-31,VIC,Melbourne,ulp91,150.6
2025-12-31,WA,Broome,diesel,185.8
2025-12-31,WA,Broome,p95,204.6
2025-12-31,WA,Broome,ulp91,194.4
2025-12-31,WA,Cocos Island,diesel,206.1
2025-12-31,WA,Cocos Island,p95,369.8
2025-12-31,WA,Dampier,diesel,176.1
2025-12-31,WA,Esperance,diesel,158.8
2025-12-31,WA,King Bay,diesel,176.1
2025-12-31,WA,Perth,diesel,155.2
2025-12-31,WA,Perth,p95,165.1
2025-12-31,WA,Perth,p98,179.6
2025-12-31,WA,Perth,ulp91,152.6
2025-12-31,WA,Port Hedland,diesel,183.5
2025-12-31,WA,Port Hedland,ulp91,178.4
2026-01-01,NSW,Newcastle,diesel,155.2
2026-01-01,NSW,Sydney,diesel,155.2
2026-01-01,NSW,Sydney,e10,153.5
2026-01-01,NSW,Sydney,p95,161.5
2026-01-01,NSW,Sydney,p98,175.6
2026-01-01,NSW,Sydney,ulp91,153.0
2026-01-01,NT,Darwin,diesel,160.9
2026-01-01,NT,Darwin,p95,167.3
2026-01-01,NT,Darwin,ulp91,157.6
2026-01-01,QLD,Brisbane,b5,162.7
2026-01-01,QLD,Brisbane,diesel,153.9
2026-01-01,QLD,Brisbane,e10,152.5
2026-01-01,QLD,Brisbane,p95,159.7
2026-01-01,QLD,Brisbane,p98,174.0
2026-01-01,QLD,Brisbane,ulp91,151.3
2026-01-01,QLD,Cairns,diesel,159.4
2026-01-01,QLD,Cairns,p95,171.9
2026-01-01,QLD,Cairns,ulp91,157.6
2026-01-01,QLD,Gladstone,diesel,157.7
2026-01-01,QLD,Gladstone,p95,165.5
2026-01-01,QLD,Gladstone,ulp91,156.9
2026-01-01,QLD,Mackay,diesel,157.8
2026-01-01,QLD,Mackay,ulp91,157.5
2026-01-01,QLD,Townsville,diesel,158.8
2026-01-01,QLD,Townsville,p95,167.1
2026-01-01,QLD,Townsville,p98,184.2
2026-01-01,QLD,Townsville,ulp91,156.9
2026-01-01,QLD,Weipa,diesel,168.3
2026-01-01,QLD,Weipa,ulp91,179.8
2026-01-01,SA,Adelaide,diesel,155.7
2026-01-01,SA,Adelaide,e10,154.2
2026-01-01,SA,Adelaide,p95,162.2
2026-01-01,SA,Adelaide,p98,177.4
2026-01-01,SA,Adelaide,ulp91,152.4
2026-01-01,SA,Port Lincoln,diesel,162.7
2026-01-01,SA,Port Lincoln,p98,186.6
2026-01-01,SA,Port Lincoln,ulp91,158.7
2026-01-01,TAS,Devonport,diesel,161.4
2026-01-01,TAS,Devonport,p95,167.9
2026-01-01,TAS,Devonport,ulp91,156.9
2026-01-01,TAS,Hobart,diesel,160.7
2026-01-01,TAS,Hobart,p95,167.9
2026-01-01,TAS,Hobart,p98,183.8
2026-01-01,TAS,Hobart,ulp91,157.0
2026-01-01,VIC,Geelong,diesel,154.2
2026-01-01,VIC,Geelong,p95,158.8
2026-01-01,VIC,Geelong,p98,173.4
2026-01-01,VIC,Geelong,ulp91,150.4
2026-01-01,VIC,Melbourne,diesel,154.2
2026-01-01,VIC,Melbourne,e10,151.7
2026-01-01,VIC,Melbourne,p95,158.8
2026-01-01,VIC,Melbourne,p98,173.4
2026-01-01,VIC,Melbourne,ulp91,150.4
2026-01-01,WA,Broome,diesel,185.3
2026-01-01,WA,Broome,p95,204.3
2026-01-01,WA,Broome,ulp91,194.1
2026-01-01,WA,Cocos Island,diesel,205.7
2026-01-01,WA,Cocos Island,p95,369.6
2026-01-01,WA,Dampier,diesel,175.6
2026-01-01,WA,Esperance,diesel,158.6
2026-01-01,WA,King Bay,diesel,175.6
2026-01-01,WA,Perth,diesel,154.8
2026-01-01,WA,Perth,p95,164.9
2026-01-01,WA,Perth,p98,179.4
2026-01-01,WA,Perth,ulp91,152.4
2026-01-01,WA,Port Hedland,diesel,183.0
2026-01-01,WA,Port Hedland,ulp91,178.1
2026-01-02,NSW,Newcastle,diesel,155.1
2026-01-02,NSW,Sydney,diesel,155.0
2026-01-02,NSW,Sydney,e10,153.2
2026-01-02,NSW,Sydney,p95,161.3
2026-01-02,NSW,Sydney,p98,175.3
2026-01-02,NSW,Sydney,ulp91,152.8
2026-01-02,NT,Darwin,diesel,160.8
2026-01-02,NT,Darwin,p95,167.0
2026-01-02,NT,Darwin,ulp91,157.4
2026-01-02,QLD,Brisbane,b5,162.6
2026-01-02,QLD,Brisbane,diesel,153.8
2026-01-02,QLD,Brisbane,e10,152.2
2026-01-02,QLD,Brisbane,p95,159.5
2026-01-02,QLD,Brisbane,p98,173.7
2026-01-02,QLD,Brisbane,ulp91,151.0
2026-01-02,QLD,Cairns,diesel,159.2
2026-01-02,QLD,Cairns,p95,171.6
2026-01-02,QLD,Cairns,ulp91,157.3
2026-01-02,QLD,Gladstone,diesel,157.5
2026-01-02,QLD,Gladstone,p95,165.2
2026-01-02,QLD,Gladstone,ulp91,156.7
2026-01-02,QLD,Mackay,diesel,157.7
2026-01-02,QLD,Mackay,ulp91,157.3
2026-01-02,QLD,Townsville,diesel,158.7
